date,agent_id,model,input_tokens,output_tokens,cost_usd,requests
2025-12-25,AGT-0016,claude-sonnet-4-6,5381,2897,0.0596,5
2025-12-26,AGT-0016,claude-sonnet-4-6,6551,3527,0.0726,6
2025-12-27,AGT-0016,claude-sonnet-4-6,2154,1159,0.0238,2
2025-12-28,AGT-0016,claude-opus-4-7,2099,1130,0.1162,2
2025-12-29,AGT-0016,claude-sonnet-4-6,3710,1997,0.0411,3
2025-12-30,AGT-0016,claude-opus-4-7,3219,1733,0.1783,3
2025-12-31,AGT-0016,claude-opus-4-7,4723,2543,0.2616,4
2026-01-01,AGT-0016,claude-sonnet-4-6,5846,3148,0.0648,5
2026-01-02,AGT-0016,claude-haiku-4-5,6954,3744,0.0205,7
2026-01-03,AGT-0016,claude-haiku-4-5,1888,1016,0.0056,1
2026-01-04,AGT-0016,claude-sonnet-4-6,2617,1409,0.029,2
2026-01-05,AGT-0016,claude-sonnet-4-6,5165,2781,0.0572,5
2026-01-06,AGT-0016,claude-opus-4-7,4054,2182,0.2245,4
2026-01-07,AGT-0016,claude-haiku-4-5,4606,2480,0.0136,4
2026-01-08,AGT-0016,claude-opus-4-7,4508,2427,0.2496,4
2026-01-09,AGT-0016,claude-sonnet-4-6,6961,3748,0.0771,7
2026-01-10,AGT-0016,claude-haiku-4-5,2738,1474,0.0081,2
2026-01-11,AGT-0016,claude-opus-4-7,1499,807,0.083,1
2026-01-12,AGT-0016,claude-haiku-4-5,5326,2868,0.0157,5
2026-01-13,AGT-0016,claude-opus-4-7,3874,2086,0.2146,3
2026-01-14,AGT-0016,claude-haiku-4-5,3744,2016,0.0111,3
2026-01-15,AGT-0016,claude-haiku-4-5,5978,3219,0.0177,6
2026-01-16,AGT-0016,claude-opus-4-7,6521,3511,0.3611,6
2026-01-17,AGT-0016,claude-opus-4-7,2704,1456,0.1498,2
2026-01-18,AGT-0016,claude-haiku-4-5,2772,1492,0.0082,2
2026-01-19,AGT-0016,claude-opus-4-7,4655,2506,0.2578,4
2026-01-20,AGT-0016,claude-haiku-4-5,6492,3496,0.0192,6
2026-01-21,AGT-0016,claude-sonnet-4-6,6442,3469,0.0714,6
2026-01-22,AGT-0016,claude-sonnet-4-6,6704,3610,0.0743,6
2026-01-23,AGT-0016,claude-sonnet-4-6,6355,3422,0.0704,6
2026-01-24,AGT-0016,claude-opus-4-7,1780,958,0.0985,1
2026-01-25,AGT-0016,claude-opus-4-7,1991,1072,0.1103,2
2026-01-26,AGT-0016,claude-sonnet-4-6,6508,3504,0.0721,6
2026-01-27,AGT-0016,claude-haiku-4-5,5523,2974,0.0163,5
2026-01-28,AGT-0016,claude-sonnet-4-6,4278,2303,0.0474,4
2026-01-29,AGT-0016,claude-sonnet-4-6,4463,2403,0.0494,4
2026-01-30,AGT-0016,claude-opus-4-7,3876,2087,0.2147,3
2026-01-31,AGT-0016,claude-opus-4-7,1834,987,0.1015,1
2026-02-01,AGT-0016,claude-haiku-4-5,1953,1051,0.0058,2
2026-02-02,AGT-0016,claude-haiku-4-5,7167,3859,0.0212,7
2026-02-03,AGT-0016,claude-opus-4-7,6420,3457,0.3556,6
2026-02-04,AGT-0016,claude-haiku-4-5,3695,1989,0.0109,3
2026-02-05,AGT-0016,claude-opus-4-7,6953,3744,0.3851,7
2026-02-06,AGT-0016,claude-opus-4-7,4861,2617,0.2692,4
2026-02-07,AGT-0016,claude-opus-4-7,2144,1154,0.1187,2
2026-02-08,AGT-0016,claude-sonnet-4-6,2134,1149,0.0236,2
2026-02-09,AGT-0016,claude-haiku-4-5,4720,2541,0.0139,4
2026-02-10,AGT-0016,claude-haiku-4-5,6094,3281,0.018,6
2026-02-11,AGT-0016,claude-haiku-4-5,5523,2974,0.0163,5
2026-02-12,AGT-0016,claude-sonnet-4-6,6494,3497,0.0719,6
2026-02-13,AGT-0016,claude-sonnet-4-6,6044,3254,0.0669,6
2026-02-14,AGT-0016,claude-sonnet-4-6,1849,996,0.0205,1
2026-02-15,AGT-0016,claude-sonnet-4-6,2901,1562,0.0321,2
2026-02-16,AGT-0016,claude-opus-4-7,4627,2491,0.2562,4
2026-02-17,AGT-0016,claude-sonnet-4-6,7103,3825,0.0787,7
2026-02-18,AGT-0016,claude-opus-4-7,3367,1813,0.1865,3
2026-02-19,AGT-0016,claude-sonnet-4-6,4621,2488,0.0512,4
2026-02-20,AGT-0016,claude-sonnet-4-6,4345,2340,0.0481,4
2026-02-21,AGT-0016,claude-haiku-4-5,2637,1420,0.0078,2
2026-02-22,AGT-0016,claude-opus-4-7,2865,1542,0.1586,2
2026-02-23,AGT-0016,claude-sonnet-4-6,4128,2223,0.0457,4
2026-02-24,AGT-0016,claude-sonnet-4-6,3352,1805,0.0371,3
2026-02-25,AGT-0016,claude-haiku-4-5,3607,1942,0.0107,3
2026-02-26,AGT-0016,claude-opus-4-7,6048,3256,0.3349,6
2026-02-27,AGT-0016,claude-haiku-4-5,6169,3322,0.0182,6
2026-02-28,AGT-0016,claude-opus-4-7,2853,1536,0.158,2
2026-03-01,AGT-0016,claude-sonnet-4-6,1337,720,0.0148,1
2026-03-02,AGT-0016,claude-sonnet-4-6,5877,3164,0.0651,6
2026-03-03,AGT-0016,claude-haiku-4-5,5103,2748,0.0151,5
2026-03-04,AGT-0016,claude-sonnet-4-6,6741,3629,0.0747,6
2026-03-05,AGT-0016,claude-sonnet-4-6,3731,2009,0.0413,3
2026-03-06,AGT-0016,claude-sonnet-4-6,3448,1856,0.0382,3
2026-03-07,AGT-0016,claude-opus-4-7,1268,683,0.0702,1
2026-03-08,AGT-0016,claude-sonnet-4-6,1497,806,0.0166,1
2026-03-09,AGT-0016,claude-sonnet-4-6,5074,2732,0.0562,5
2026-03-10,AGT-0016,claude-haiku-4-5,6232,3355,0.0184,6
2026-03-11,AGT-0016,claude-opus-4-7,7066,3805,0.3914,7
2026-03-12,AGT-0016,claude-opus-4-7,4831,2601,0.2675,4
2026-03-13,AGT-0016,claude-haiku-4-5,4966,2674,0.0147,5
2026-03-14,AGT-0016,claude-opus-4-7,2404,1294,0.1331,2
2026-03-15,AGT-0016,claude-sonnet-4-6,1433,771,0.0159,1
2026-03-16,AGT-0016,claude-sonnet-4-6,6785,3653,0.0751,6
2026-03-17,AGT-0016,claude-sonnet-4-6,5633,3033,0.0624,5
2026-03-18,AGT-0016,claude-sonnet-4-6,5213,2807,0.0577,5
2026-03-19,AGT-0016,claude-opus-4-7,4768,2567,0.264,4
2026-03-20,AGT-0016,claude-opus-4-7,5948,3202,0.3294,6
2026-03-21,AGT-0016,claude-opus-4-7,2170,1168,0.1202,2
2026-03-22,AGT-0016,claude-haiku-4-5,2777,1495,0.0082,2
2026-03-23,AGT-0016,claude-sonnet-4-6,4393,2365,0.0487,4
2026-03-24,AGT-0016,claude-sonnet-4-6,4882,2629,0.0541,5
2026-03-25,AGT-0016,claude-sonnet-4-6,4250,2288,0.0471,4
2026-03-26,AGT-0016,claude-sonnet-4-6,5289,2848,0.0586,5
2026-03-27,AGT-0016,claude-opus-4-7,6211,3344,0.344,6
2026-03-28,AGT-0016,claude-sonnet-4-6,2278,1226,0.0252,2
2026-03-29,AGT-0016,claude-haiku-4-5,1900,1023,0.0056,1
2026-03-30,AGT-0016,claude-haiku-4-5,7180,3866,0.0212,7
2026-03-31,AGT-0016,claude-haiku-4-5,6621,3565,0.0196,6
2026-04-01,AGT-0016,claude-opus-4-7,5068,2729,0.2807,5
2026-04-02,AGT-0016,claude-opus-4-7,5835,3142,0.3232,5
2026-04-03,AGT-0016,claude-sonnet-4-6,6561,3533,0.0727,6
2026-04-04,AGT-0016,claude-opus-4-7,1338,720,0.0741,1
2026-04-05,AGT-0016,claude-sonnet-4-6,2324,1251,0.0257,2
2026-04-06,AGT-0016,claude-sonnet-4-6,4242,2284,0.047,4
2026-04-07,AGT-0016,claude-haiku-4-5,3443,1854,0.0102,3
2026-04-08,AGT-0016,claude-opus-4-7,6359,3424,0.3522,6
2026-04-09,AGT-0016,claude-opus-4-7,3236,1742,0.1792,3
2026-04-10,AGT-0016,claude-sonnet-4-6,3797,2044,0.0421,3
2026-04-11,AGT-0016,claude-haiku-4-5,1356,730,0.004,1
2026-04-12,AGT-0016,claude-opus-4-7,1266,681,0.0701,1
2026-04-13,AGT-0016,claude-sonnet-4-6,3901,2100,0.0432,4
2026-04-14,AGT-0016,claude-sonnet-4-6,5775,3109,0.064,5
2026-04-15,AGT-0016,claude-sonnet-4-6,4119,2218,0.0456,4
2026-04-16,AGT-0016,claude-haiku-4-5,7182,3867,0.0212,7
2026-04-17,AGT-0016,claude-opus-4-7,3306,1780,0.1831,3
2026-04-18,AGT-0016,claude-opus-4-7,1324,712,0.0733,1
2026-04-19,AGT-0016,claude-opus-4-7,1403,755,0.0777,1
2026-04-20,AGT-0016,claude-opus-4-7,3155,1698,0.1747,3
2026-04-21,AGT-0016,claude-opus-4-7,6246,3363,0.3459,6
2026-04-22,AGT-0016,claude-opus-4-7,5200,2800,0.288,5
2026-04-23,AGT-0016,claude-haiku-4-5,6247,3364,0.0185,6
2026-04-24,AGT-0016,claude-sonnet-4-6,4600,2477,0.051,4
2026-04-25,AGT-0016,claude-sonnet-4-6,2417,1301,0.0268,2
2026-04-26,AGT-0016,claude-haiku-4-5,1799,968,0.0053,1
2026-04-27,AGT-0016,claude-haiku-4-5,5214,2808,0.0154,5
2026-04-28,AGT-0016,claude-sonnet-4-6,6479,3488,0.0718,6
2026-04-29,AGT-0016,claude-opus-4-7,3218,1733,0.1782,3
2026-04-30,AGT-0016,claude-sonnet-4-6,5104,2748,0.0565,5
2026-05-01,AGT-0016,claude-sonnet-4-6,4326,2329,0.0479,4
2026-05-02,AGT-0016,claude-sonnet-4-6,2383,1283,0.0264,2
2026-05-03,AGT-0016,claude-sonnet-4-6,2720,1465,0.0301,2
2026-05-04,AGT-0016,claude-sonnet-4-6,7083,3814,0.0785,7
2026-05-05,AGT-0016,claude-haiku-4-5,6799,3661,0.0201,6
2026-05-06,AGT-0016,claude-haiku-4-5,5841,3145,0.0173,5
2026-05-07,AGT-0016,claude-haiku-4-5,3789,2040,0.0112,3
2026-05-08,AGT-0016,claude-haiku-4-5,5267,2836,0.0156,5
2026-05-09,AGT-0016,claude-haiku-4-5,2260,1217,0.0067,2
2026-05-10,AGT-0016,claude-opus-4-7,2795,1505,0.1548,2
2026-05-11,AGT-0016,claude-sonnet-4-6,4981,2682,0.0552,5
2026-05-12,AGT-0016,claude-opus-4-7,4530,2439,0.2509,4
2026-05-13,AGT-0016,claude-opus-4-7,5713,3076,0.3164,5
2026-05-14,AGT-0016,claude-haiku-4-5,3286,1769,0.0097,3
2026-05-15,AGT-0016,claude-opus-4-7,6340,3414,0.3512,6
2026-05-16,AGT-0016,claude-haiku-4-5,1645,886,0.0049,1
2026-05-17,AGT-0016,claude-sonnet-4-6,2257,1215,0.025,2
2026-05-18,AGT-0016,claude-opus-4-7,5478,2949,0.3033,5
2026-05-19,AGT-0016,claude-sonnet-4-6,3525,1898,0.039,3
2026-05-20,AGT-0016,claude-opus-4-7,3713,1999,0.2056,3
2026-05-21,AGT-0016,claude-sonnet-4-6,5396,2905,0.0598,5
2026-05-22,AGT-0016,claude-opus-4-7,5195,2797,0.2877,5
2026-05-23,AGT-0016,claude-opus-4-7,1770,953,0.098,1
2026-05-24,AGT-0016,claude-opus-4-7,1516,816,0.0839,1
2026-05-25,AGT-0016,claude-opus-4-7,5518,2971,0.3056,5
2026-05-26,AGT-0016,claude-sonnet-4-6,3491,1879,0.0387,3
2026-05-27,AGT-0016,claude-opus-4-7,6076,3271,0.3365,6
2026-05-28,AGT-0016,claude-opus-4-7,4193,2257,0.2322,4
2026-05-29,AGT-0016,claude-opus-4-7,7190,3871,0.3982,7
2026-05-30,AGT-0016,claude-sonnet-4-6,2330,1254,0.0258,2
2025-12-02,AGT-0017,gemini-1.5-pro,112475,60563,1.0296,115
2025-12-03,AGT-0017,mistral-large,82418,44379,0.4311,84
2025-12-04,AGT-0017,mistral-large,107095,57666,0.5602,109
2025-12-05,AGT-0017,gemini-1.5-pro,77145,41539,0.7062,79
2025-12-06,AGT-0017,llama-3.1-8b,44385,23900,0.014,45
2025-12-07,AGT-0017,gemini-1.5-pro,31704,17071,0.2902,32
2025-12-08,AGT-0017,mistral-large,106152,57158,0.5553,108
2025-12-09,AGT-0017,gemini-1.5-pro,74792,40272,0.6846,76
2025-12-10,AGT-0017,mistral-large,77422,41688,0.405,79
2025-12-11,AGT-0017,gemini-1.5-pro,67413,36299,0.6171,69
2025-12-12,AGT-0017,gemini-1.5-pro,52760,28409,0.483,54
2025-12-13,AGT-0017,llama-3.1-8b,21487,11569,0.0068,22
2025-12-14,AGT-0017,gemini-1.5-pro,38598,20783,0.3533,39
2025-12-15,AGT-0017,llama-3.1-8b,50448,27164,0.0159,51
2025-12-16,AGT-0017,llama-3.1-8b,69266,37297,0.0218,71
2025-12-17,AGT-0017,llama-3.1-8b,87868,47313,0.0277,90
2025-12-18,AGT-0017,mistral-large,64766,34874,0.3388,66
2025-12-19,AGT-0017,mistral-large,94458,50862,0.4941,96
2025-12-20,AGT-0017,gemini-1.5-pro,32371,17430,0.2963,33
2025-12-21,AGT-0017,mistral-large,34214,18423,0.179,35
2025-12-22,AGT-0017,llama-3.1-8b,57182,30790,0.018,58
2025-12-23,AGT-0017,mistral-large,98627,53106,0.5159,101
2025-12-24,AGT-0017,llama-3.1-8b,101052,54412,0.0319,103
2025-12-25,AGT-0017,llama-3.1-8b,76645,41270,0.0242,78
2025-12-26,AGT-0017,gemini-1.5-pro,71038,38251,0.6503,72
2025-12-27,AGT-0017,gemini-1.5-pro,32915,17723,0.3013,33
2025-12-28,AGT-0017,llama-3.1-8b,39703,21379,0.0125,40
2025-12-29,AGT-0017,llama-3.1-8b,68448,36856,0.0216,70
2025-12-30,AGT-0017,mistral-large,86200,46415,0.4509,88
2025-12-31,AGT-0017,llama-3.1-8b,59605,32095,0.0188,61
2026-01-01,AGT-0017,llama-3.1-8b,71231,38355,0.0225,73
2026-01-02,AGT-0017,mistral-large,115668,62283,0.605,118
2026-01-03,AGT-0017,mistral-large,21629,11646,0.1131,22
2026-01-04,AGT-0017,mistral-large,40989,22071,0.2144,42
2026-01-05,AGT-0017,llama-3.1-8b,64125,34529,0.0202,65
2026-01-06,AGT-0017,gemini-1.5-pro,107695,57989,0.9858,110
2026-01-07,AGT-0017,mistral-large,78069,42037,0.4084,80
2026-01-08,AGT-0017,llama-3.1-8b,92231,49663,0.0291,94
2026-01-09,AGT-0017,mistral-large,59354,31959,0.3105,60
2026-01-10,AGT-0017,mistral-large,30752,16559,0.1609,31
2026-01-11,AGT-0017,mistral-large,43231,23278,0.2261,44
2026-01-12,AGT-0017,gemini-1.5-pro,107913,58107,0.9878,110
2026-01-13,AGT-0017,mistral-large,64170,34553,0.3357,65
2026-01-14,AGT-0017,llama-3.1-8b,62172,33477,0.0196,63
2026-01-15,AGT-0017,mistral-large,56072,30193,0.2933,57
2026-01-16,AGT-0017,mistral-large,72684,39137,0.3802,74
2026-01-17,AGT-0017,mistral-large,24348,13110,0.1274,24
2026-01-18,AGT-0017,mistral-large,45046,24255,0.2356,46
2026-01-19,AGT-0017,gemini-1.5-pro,81569,43921,0.7467,83
2026-01-20,AGT-0017,gemini-1.5-pro,102093,54973,0.9345,104
2026-01-21,AGT-0017,gemini-1.5-pro,78992,42534,0.7231,81
2026-01-22,AGT-0017,llama-3.1-8b,87880,47320,0.0277,90
2026-01-23,AGT-0017,gemini-1.5-pro,87254,46982,0.7987,89
2026-01-24,AGT-0017,gemini-1.5-pro,25254,13598,0.2312,25
2026-01-25,AGT-0017,gemini-1.5-pro,37751,20327,0.3456,38
2026-01-26,AGT-0017,gemini-1.5-pro,59545,32063,0.5451,61
2026-01-27,AGT-0017,gemini-1.5-pro,115572,62231,1.0579,118
2026-01-28,AGT-0017,gemini-1.5-pro,99363,53503,0.9096,101
2026-01-29,AGT-0017,llama-3.1-8b,98716,53155,0.0311,101
2026-01-30,AGT-0017,mistral-large,59937,32274,0.3135,61
2026-01-31,AGT-0017,mistral-large,44830,24139,0.2345,45
2026-02-01,AGT-0017,llama-3.1-8b,42979,23142,0.0136,44
2026-02-02,AGT-0017,gemini-1.5-pro,102636,55265,0.9395,105
2026-02-03,AGT-0017,gemini-1.5-pro,76969,41444,0.7046,78
2026-02-04,AGT-0017,mistral-large,97995,52766,0.5126,100
2026-02-05,AGT-0017,llama-3.1-8b,112707,60688,0.0355,115
2026-02-06,AGT-0017,gemini-1.5-pro,92138,49613,0.8434,94
2026-02-07,AGT-0017,llama-3.1-8b,45778,24650,0.0144,46
2026-02-08,AGT-0017,gemini-1.5-pro,20939,11275,0.1917,21
2026-02-09,AGT-0017,mistral-large,115084,61968,0.602,118
2026-02-10,AGT-0017,llama-3.1-8b,96275,51840,0.0304,98
2026-02-11,AGT-0017,llama-3.1-8b,89918,48417,0.0284,92
2026-02-12,AGT-0017,llama-3.1-8b,73088,39355,0.0231,74
2026-02-13,AGT-0017,gemini-1.5-pro,114599,61707,1.049,117
2026-02-14,AGT-0017,mistral-large,45396,24444,0.2375,46
2026-02-15,AGT-0017,llama-3.1-8b,41634,22418,0.0131,42
2026-02-16,AGT-0017,mistral-large,70017,37701,0.3662,71
2026-02-17,AGT-0017,llama-3.1-8b,83338,44874,0.0263,85
2026-02-18,AGT-0017,gemini-1.5-pro,96466,51943,0.883,98
2026-02-19,AGT-0017,mistral-large,116416,62685,0.6089,119
2026-02-20,AGT-0017,mistral-large,77235,41588,0.404,79
2026-02-21,AGT-0017,mistral-large,42017,22624,0.2198,43
2026-02-22,AGT-0017,mistral-large,33896,18252,0.1773,34
2026-02-23,AGT-0017,llama-3.1-8b,57466,30943,0.0181,58
2026-02-24,AGT-0017,mistral-large,80459,43324,0.4209,82
2026-02-25,AGT-0017,gemini-1.5-pro,61694,33219,0.5647,63
2026-02-26,AGT-0017,mistral-large,60746,32709,0.3177,62
2026-02-27,AGT-0017,gemini-1.5-pro,75316,40555,0.6894,77
2026-02-28,AGT-0017,mistral-large,38299,20623,0.2003,39
2026-03-01,AGT-0017,gemini-1.5-pro,36850,19842,0.3373,37
2026-03-02,AGT-0017,llama-3.1-8b,91212,49114,0.0288,93
2026-03-03,AGT-0017,llama-3.1-8b,116171,62553,0.0366,119
2026-03-04,AGT-0017,llama-3.1-8b,55886,30092,0.0176,57
2026-03-05,AGT-0017,mistral-large,90938,48966,0.4757,93
2026-03-06,AGT-0017,gemini-1.5-pro,56820,30595,0.5201,58
2026-03-07,AGT-0017,gemini-1.5-pro,39981,21528,0.366,41
2026-03-08,AGT-0017,mistral-large,22622,12181,0.1183,23
2026-03-09,AGT-0017,llama-3.1-8b,83423,44920,0.0263,85
2026-03-10,AGT-0017,mistral-large,94362,50810,0.4936,96
2026-03-11,AGT-0017,mistral-large,64022,34473,0.3349,65
2026-03-12,AGT-0017,llama-3.1-8b,86633,46648,0.0273,88
2026-03-13,AGT-0017,mistral-large,62936,33888,0.3292,64
2026-03-14,AGT-0017,mistral-large,45275,24379,0.2368,46
2026-03-15,AGT-0017,mistral-large,45729,24623,0.2392,46
2026-03-16,AGT-0017,gemini-1.5-pro,77404,41679,0.7085,79
2026-03-17,AGT-0017,gemini-1.5-pro,96767,52105,0.8858,99
2026-03-18,AGT-0017,mistral-large,76265,41065,0.3989,78
2026-03-19,AGT-0017,gemini-1.5-pro,101982,54913,0.9335,104
2026-03-20,AGT-0017,gemini-1.5-pro,68796,37044,0.6297,70
2026-03-21,AGT-0017,mistral-large,27010,14543,0.1413,27
2026-03-22,AGT-0017,llama-3.1-8b,37893,20404,0.012,38
2026-03-23,AGT-0017,mistral-large,109836,59142,0.5745,112
2026-03-24,AGT-0017,llama-3.1-8b,52094,28051,0.0164,53
2026-03-25,AGT-0017,mistral-large,60128,32376,0.3145,61
2026-03-26,AGT-0017,gemini-1.5-pro,105881,57013,0.9692,108
2026-03-27,AGT-0017,gemini-1.5-pro,104501,56270,0.9566,107
2026-03-28,AGT-0017,llama-3.1-8b,28420,15303,0.009,29
2026-03-29,AGT-0017,mistral-large,45504,24502,0.238,46
2026-03-30,AGT-0017,mistral-large,66016,35547,0.3453,67
2026-03-31,AGT-0017,gemini-1.5-pro,62743,33784,0.5743,64
2026-04-01,AGT-0017,llama-3.1-8b,76099,40976,0.024,78
2026-04-02,AGT-0017,gemini-1.5-pro,103256,55599,0.9452,105
2026-04-03,AGT-0017,gemini-1.5-pro,78481,42259,0.7184,80
2026-04-04,AGT-0017,gemini-1.5-pro,30362,16348,0.2779,31
2026-04-05,AGT-0017,mistral-large,24593,13242,0.1286,25
2026-04-06,AGT-0017,mistral-large,84349,45419,0.4412,86
2026-04-07,AGT-0017,gemini-1.5-pro,65293,35157,0.5977,66
2026-04-08,AGT-0017,gemini-1.5-pro,103246,55594,0.9451,105
2026-04-09,AGT-0017,gemini-1.5-pro,57798,31122,0.5291,59
2026-04-10,AGT-0017,gemini-1.5-pro,102121,54988,0.9348,104
2026-04-11,AGT-0017,gemini-1.5-pro,44373,23893,0.4062,45
2026-04-12,AGT-0017,mistral-large,24202,13032,0.1266,24
2026-04-13,AGT-0017,llama-3.1-8b,63482,34182,0.02,65
2026-04-14,AGT-0017,llama-3.1-8b,51626,27798,0.0163,52
2026-04-15,AGT-0017,gemini-1.5-pro,91779,49419,0.8401,94
2026-04-16,AGT-0017,gemini-1.5-pro,60106,32365,0.5502,61
2026-04-17,AGT-0017,llama-3.1-8b,97016,52239,0.0306,99
2026-04-18,AGT-0017,llama-3.1-8b,35191,18949,0.0111,36
2026-04-19,AGT-0017,llama-3.1-8b,39732,21394,0.0125,40
2026-04-20,AGT-0017,gemini-1.5-pro,115376,62125,1.0561,118
2026-04-21,AGT-0017,mistral-large,91952,49513,0.481,94
2026-04-22,AGT-0017,gemini-1.5-pro,62337,33566,0.5706,63
2026-04-23,AGT-0017,mistral-large,109684,59061,0.5737,112
2026-04-24,AGT-0017,llama-3.1-8b,62821,33826,0.0198,64
2026-04-25,AGT-0017,mistral-large,39305,21164,0.2056,40
2026-04-26,AGT-0017,gemini-1.5-pro,40478,21796,0.3705,41
2026-04-27,AGT-0017,llama-3.1-8b,53364,28734,0.0168,54
2026-04-28,AGT-0017,gemini-1.5-pro,112151,60389,1.0266,115
2026-04-29,AGT-0017,gemini-1.5-pro,51460,27709,0.4711,52
2026-04-30,AGT-0017,llama-3.1-8b,107623,57951,0.0339,110
2026-05-01,AGT-0017,gemini-1.5-pro,80479,43335,0.7367,82
2026-05-02,AGT-0017,llama-3.1-8b,23234,12510,0.0073,23
2026-05-03,AGT-0017,llama-3.1-8b,27488,14801,0.0087,28
2026-05-04,AGT-0017,mistral-large,56095,30205,0.2934,57
2026-05-05,AGT-0017,llama-3.1-8b,106138,57151,0.0335,108
2026-05-06,AGT-0017,mistral-large,75931,40886,0.3972,77
2026-05-07,AGT-0017,mistral-large,102864,55388,0.5381,105
2026-05-08,AGT-0017,gemini-1.5-pro,54817,29516,0.5018,56
2026-05-09,AGT-0017,gemini-1.5-pro,21999,11846,0.2014,22
2026-05-10,AGT-0017,mistral-large,31147,16771,0.1629,31
2026-05-11,AGT-0017,mistral-large,92089,49586,0.4817,94
2026-05-12,AGT-0017,llama-3.1-8b,103737,55858,0.0327,106
2026-05-13,AGT-0017,llama-3.1-8b,69805,37587,0.022,71
2026-05-14,AGT-0017,gemini-1.5-pro,93827,50522,0.8589,96
2026-05-15,AGT-0017,llama-3.1-8b,90298,48622,0.0285,92
2026-05-16,AGT-0017,mistral-large,23088,12432,0.1208,23
2026-05-17,AGT-0017,mistral-large,46425,24998,0.2428,47
2026-05-18,AGT-0017,gemini-1.5-pro,116141,62537,1.0631,119
2026-05-19,AGT-0017,llama-3.1-8b,86293,46465,0.0272,88
2026-05-20,AGT-0017,mistral-large,84647,45579,0.4428,86
2026-05-21,AGT-0017,llama-3.1-8b,111593,60088,0.0352,114
2026-05-22,AGT-0017,gemini-1.5-pro,90262,48603,0.8262,92
2026-05-23,AGT-0017,gemini-1.5-pro,20581,11082,0.1884,21
2026-05-24,AGT-0017,llama-3.1-8b,40227,21661,0.0127,41
2026-05-25,AGT-0017,llama-3.1-8b,107619,57948,0.0339,110
2026-05-26,AGT-0017,llama-3.1-8b,109728,59084,0.0346,112
2026-05-27,AGT-0017,llama-3.1-8b,71721,38619,0.0226,73
2026-05-28,AGT-0017,gemini-1.5-pro,55473,29870,0.5078,56
2026-05-29,AGT-0017,mistral-large,112476,60564,0.5883,115
2026-05-30,AGT-0017,llama-3.1-8b,27254,14675,0.0086,27
2025-12-02,AGT-0018,mistral-large,42512,22891,0.2224,43
2025-12-03,AGT-0018,gemini-1.5-pro,36393,19596,0.3331,37
2025-12-04,AGT-0018,gemini-1.5-pro,26066,14035,0.2386,26
2025-12-05,AGT-0018,mistral-large,38912,20953,0.2035,39
2025-12-06,AGT-0018,mistral-large,12606,6788,0.0659,12
2025-12-07,AGT-0018,mistral-large,16696,8990,0.0873,17
2025-12-08,AGT-0018,gemini-1.5-pro,23037,12404,0.2109,23
2025-12-09,AGT-0018,gemini-1.5-pro,39837,21450,0.3647,40
2025-12-10,AGT-0018,mistral-large,25735,13857,0.1346,26
2025-12-11,AGT-0018,gemini-1.5-pro,21288,11462,0.1949,21
2025-12-12,AGT-0018,llama-3.1-8b,26497,14267,0.0084,27
2025-12-13,AGT-0018,mistral-large,17010,9159,0.089,17
2025-12-14,AGT-0018,mistral-large,11815,6362,0.0618,12
2025-12-15,AGT-0018,gemini-1.5-pro,29296,15775,0.2682,30
2025-12-16,AGT-0018,mistral-large,25500,13731,0.1334,26
2025-12-17,AGT-0018,gemini-1.5-pro,34267,18451,0.3137,35
2025-12-18,AGT-0018,llama-3.1-8b,28280,15228,0.0089,29
2025-12-19,AGT-0018,mistral-large,32875,17702,0.172,33
2025-12-20,AGT-0018,llama-3.1-8b,16452,8859,0.0052,16
2025-12-21,AGT-0018,llama-3.1-8b,11974,6447,0.0038,12
2025-12-22,AGT-0018,mistral-large,42634,22956,0.223,43
2025-12-23,AGT-0018,mistral-large,33368,17967,0.1745,34
2025-12-24,AGT-0018,gemini-1.5-pro,33792,18196,0.3093,34
2025-12-25,AGT-0018,gemini-1.5-pro,42441,22853,0.3885,43
2025-12-26,AGT-0018,llama-3.1-8b,27512,14814,0.0087,28
2025-12-27,AGT-0018,mistral-large,8632,4648,0.0452,8
2025-12-28,AGT-0018,llama-3.1-8b,11774,6340,0.0037,12
2025-12-29,AGT-0018,llama-3.1-8b,27649,14888,0.0087,28
2025-12-30,AGT-0018,mistral-large,24090,12972,0.126,24
2025-12-31,AGT-0018,mistral-large,28004,15079,0.1465,28
2026-01-01,AGT-0018,mistral-large,21772,11723,0.1139,22
2026-01-02,AGT-0018,gemini-1.5-pro,35899,19330,0.3286,36
2026-01-03,AGT-0018,mistral-large,10771,5800,0.0563,11
2026-01-04,AGT-0018,mistral-large,13153,7082,0.0688,13
2026-01-05,AGT-0018,gemini-1.5-pro,41152,22159,0.3767,42
2026-01-06,AGT-0018,mistral-large,20373,10970,0.1066,20
2026-01-07,AGT-0018,gemini-1.5-pro,33740,18168,0.3089,34
2026-01-08,AGT-0018,gemini-1.5-pro,24147,13002,0.221,24
2026-01-09,AGT-0018,gemini-1.5-pro,25660,13816,0.2349,26
2026-01-10,AGT-0018,gemini-1.5-pro,16935,9119,0.155,17
2026-01-11,AGT-0018,gemini-1.5-pro,8235,4434,0.0754,8
2026-01-12,AGT-0018,mistral-large,29246,15748,0.153,29
2026-01-13,AGT-0018,mistral-large,26651,14351,0.1394,27
2026-01-14,AGT-0018,llama-3.1-8b,23665,12743,0.0075,24
